Edition,City,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
1908,London,Sailing,Sailing,"BUNTEN, James Clark",GBR,Men,12m,X,Gold
1908,London,Sailing,Sailing,"DOWNES, Arthur Drummond",GBR,Men,12m,X,Gold
1908,London,Sailing,Sailing,"DOWNES, John Henry",GBR,Men,12m,X,Gold
1908,London,Sailing,Sailing,"DUNLOP, David",GBR,Men,12m,X,Gold
1908,London,Sailing,Sailing,"GLEN COATS, Thomas Coats",GBR,Men,12m,X,Gold
1908,London,Sailing,Sailing,"MACKENZIE, John",GBR,Men,12m,X,Gold
1908,London,Sailing,Sailing,"MARTIN, Albert",GBR,Men,12m,X,Gold
1908,London,Sailing,Sailing,"TAIT, Thomas Gerald",GBR,Men,12m,X,Gold
1908,London,Sailing,Sailing,"ADAM, John M.",GBR,Men,12m,X,Silver
1908,London,Sailing,Sailing,"BAXTER, James",GBR,Men,12m,X,Silver
1908,London,Sailing,Sailing,"DAVIDSON, William P.",GBR,Men,12m,X,Silver
1908,London,Sailing,Sailing,"JELLICO, John F.",GBR,Men,12m,X,Silver
1908,London,Sailing,Sailing,"KENION, James G.",GBR,Men,12m,X,Silver
1908,London,Sailing,Sailing,"LITTLEDALE, Thomas A.R.",GBR,Men,12m,X,Silver
1908,London,Sailing,Sailing,"MACIVER, Cecil R.",GBR,Men,12m,X,Silver
1908,London,Sailing,Sailing,"MACIVER, Charles",GBR,Men,12m,X,Silver
1908,London,Sailing,Sailing,"MACLEOD-ROBERTSON, Charles",GBR,Men,12m,X,Silver
1908,London,Sailing,Sailing,"SPENCE, John F.D.",GBR,Men,12m,X,Silver
1908,London,Sailing,Sailing,"ARTHUS, Henri",FRA,Men,6m,X,Bronze
1908,London,Sailing,Sailing,"POTHEAU, Louis",FRA,Men,6m,X,Bronze
1908,London,Sailing,Sailing,"RABOT, Pierre",FRA,Men,6m,X,Bronze
1908,London,Sailing,Sailing,"CRICHTON, Charles William Harry",GBR,Men,6m,X,Gold
1908,London,Sailing,Sailing,"LAWS, Gilbert Umfreville",GBR,Men,6m,X,Gold
1908,London,Sailing,Sailing,"MCMEEKIN, Thomas D.",GBR,Men,6m,X,Gold
1908,London,Sailing,Sailing,"HUYBRECHTS, Léon",BEL,Men,6m,X,Silver
1908,London,Sailing,Sailing,"HUYBRECHTS, Louis",BEL,Men,6m,X,Silver
1908,London,Sailing,Sailing,"WEEWAUTERS, Henri",BEL,Men,6m,X,Silver
1908,London,Sailing,Sailing,"BINGLEY, Norman",GBR,Men,7m,X,Gold
1908,London,Sailing,Sailing,"DIXON, Richard Travers",GBR,Men,7m,X,Gold
1908,London,Sailing,Sailing,"RIVETT-CARNAC, Charles James",GBR,Men,7m,X,Gold
1908,London,Sailing,Sailing,"RIVETT-CARNAC, Frances Clytie",GBR,Men,7m,X,Gold
1908,London,Sailing,Sailing,"HIMLOKE, Philipp",GBR,Men,8m,X,Bronze
1908,London,Sailing,Sailing,"HUGHES, Collingwood Alfred",GBR,Men,8m,X,Bronze
1908,London,Sailing,Sailing,"HUGHES, Saint John Frederick",GBR,Men,8m,X,Bronze
1908,London,Sailing,Sailing,"RATSEY, George Ernest",GBR,Men,8m,X,Bronze
1908,London,Sailing,Sailing,"WARD, William Dudley",GBR,Men,8m,X,Bronze
1908,London,Sailing,Sailing,"CAMPBELL, Charles Ralph",GBR,Men,8m,X,Gold
1908,London,Sailing,Sailing,"COCHRANE, Blair Onslow",GBR,Men,8m,X,Gold
1908,London,Sailing,Sailing,"RHODES, John Eastwood",GBR,Men,8m,X,Gold
1908,London,Sailing,Sailing,"SUTTON, Henry Cecil",GBR,Men,8m,X,Gold
1908,London,Sailing,Sailing,"WOOD, Arthur Nicholas Lindsay",GBR,Men,8m,X,Gold
1908,London,Sailing,Sailing,"HELLSTRÖM, Carl Ludwig",SWE,Men,8m,X,Silver
1908,London,Sailing,Sailing,"SANDBERG, Erik",SWE,Men,8m,X,Silver
1908,London,Sailing,Sailing,"THORMÄHLEN, Edmund",SWE,Men,8m,X,Silver
1908,London,Sailing,Sailing,"WALLERIUS, Eric G.",SWE,Men,8m,X,Silver
1908,London,Sailing,Sailing,"WALLIN, Harald",SWE,Men,8m,X,Silver
1908,London,Shooting,Shooting,"BLOOD, Maurice",GBR,Men,"1000y free rifle, prone",M,Bronze
1908,London,Shooting,Shooting,"MILNER, Joshua Kearney",GBR,Men,"1000y free rifle, prone",M,Gold
1908,London,Shooting,Shooting,"CASEY, Kellog Kennon Venable",USA,Men,"1000y free rifle, prone",M,Silver
1908,London,Shooting,Shooting,"SWAHN, Oscar",SWE,Men,"100m running deer, double shots",M,Bronze
1908,London,Shooting,Shooting,"WINANS, Walter",USA,Men,"100m running deer, double shots",M,Gold
1908,London,Shooting,Shooting,"RANKEN, Ted",GBR,Men,"100m running deer, double shots",M,Silver
1908,London,Shooting,Shooting,"ROGERS, Alexander Elliott",GBR,Men,"100m running deer, single shots",M,Bronze
1908,London,Shooting,Shooting,"SWAHN, Oscar",SWE,Men,"100m running deer, single shots",M,Gold
1908,London,Shooting,Shooting,"RANKEN, Ted",GBR,Men,"100m running deer, single shots",M,Silver
1908,London,Shooting,Shooting,"KNÖPPEL, Arvid",SWE,Men,"100m running deer, single shots, team",M,Gold
1908,London,Shooting,Shooting,"ROSELL, Ernest Oscar",SWE,Men,"100m running deer, single shots, team",M,Gold
1908,London,Shooting,Shooting,"SWAHN, Alfred",SWE,Men,"100m running deer, single shots, team",M,Gold
1908,London,Shooting,Shooting,"SWAHN, Oscar",SWE,Men,"100m running deer, single shots, team",M,Gold
1908,London,Shooting,Shooting,"ELLICOTT, Walter",GBR,Men,"100m running deer, single shots, team",M,Silver
1908,London,Shooting,Shooting,"LANE-JOYNT, William R.",GBR,Men,"100m running deer, single shots, team",M,Silver
1908,London,Shooting,Shooting,"NIX, Charles George Ashburn",GBR,Men,"100m running deer, single shots, team",M,Silver
1908,London,Shooting,Shooting,"RANKEN, Ted",GBR,Men,"100m running deer, single shots, team",M,Silver
1908,London,Shooting,Shooting,"AMOORE, Edward John",GBR,Men,"25y small bore rifle, disappearing target",M,Bronze
1908,London,Shooting,Shooting,"STYLES, William Kensett",GBR,Men,"25y small bore rifle, disappearing target",M,Gold
1908,London,Shooting,Shooting,"HAWKINS, Harold I.",GBR,Men,"25y small bore rifle, disappearing target",M,Silver
1908,London,Shooting,Shooting,"MARSDEN, William B.",GBR,Men,"25y small bore rifle, moving target",M,Bronze
1908,London,Shooting,Shooting,"FLEMING, John Francis",GBR,Men,"25y small bore rifle, moving target",M,Gold
1908,London,Shooting,Shooting,"MATTHEWS, Michael K.",GBR,Men,"25y small bore rifle, moving target",M,Silver
1908,London,Shooting,Shooting,"SAETHER, Olaf",NOR,Men,300m free rifle 3 positions (3x40 shots),M,Bronze
1908,London,Shooting,Shooting,"HELGERUD, Albert",NOR,Men,300m free rifle 3 positions (3x40 shots),M,Gold
1908,London,Shooting,Shooting,"SIMON, Harry E.",USA,Men,300m free rifle 3 positions (3x40 shots),M,Silver
1908,London,Shooting,Shooting,"BONNEFOY, Henri",FRA,Men,"50+100y small bore rifle, team",M,Bronze
1908,London,Shooting,Shooting,"COLAS, Paul René",FRA,Men,"50+100y small bore rifle, team",M,Bronze
1908,London,Shooting,Shooting,"LECUYER, Léon",FRA,Men,"50+100y small bore rifle, team",M,Bronze
1908,London,Shooting,Shooting,"REGAUD, André",FRA,Men,"50+100y small bore rifle, team",M,Bronze
1908,London,Shooting,Shooting,"AMOORE, Edward John",GBR,Men,"50+100y small bore rifle, team",M,Gold
1908,London,Shooting,Shooting,"HUMBY, Harry Robinson",GBR,Men,"50+100y small bore rifle, team",M,Gold
1908,London,Shooting,Shooting,"MATTHEWS, Michael K.",GBR,Men,"50+100y small bore rifle, team",M,Gold
1908,London,Shooting,Shooting,"PIMM, William Edwin",GBR,Men,"50+100y small bore rifle, team",M,Gold
1908,London,Shooting,Shooting,"CARLBERG, Eric",SWE,Men,"50+100y small bore rifle, team",M,Silver
1908,London,Shooting,Shooting,"CARLBERG, G. Vilhelm",SWE,Men,"50+100y small bore rifle, team",M,Silver
1908,London,Shooting,Shooting,"SCHARTAU, Frans Albert",SWE,Men,"50+100y small bore rifle, team",M,Silver
1908,London,Shooting,Shooting,"VON HOLST, Johan Hübner",SWE,Men,"50+100y small bore rifle, team",M,Silver
1908,London,Shooting,Shooting,"GORMAN, James Edward",USA,Men,50m pistol (60 shots),M,Bronze
1908,London,Shooting,Shooting,"VAN ASBROECK, Paul",BEL,Men,50m pistol (60 shots),M,Gold
1908,London,Shooting,Shooting,"STORMS, Réginald",BEL,Men,50m pistol (60 shots),M,Silver
1908,London,Shooting,Shooting,"BARNES, George",GBR,Men,50m rifle prone (60 shots),M,Bronze
1908,London,Shooting,Shooting,"CARNELL, Arthur Ashton",GBR,Men,50m rifle prone (60 shots),M,Gold
1908,London,Shooting,Shooting,"HUMBY, Harry Robinson",GBR,Men,50m rifle prone (60 shots),M,Silver
1908,London,Shooting,Shooting,"COLES, Geoffrey Horsman",GBR,Men,"50y army pistol, team",M,Bronze
1908,London,Shooting,Shooting,"ELLICOTT, Walter",GBR,Men,"50y army pistol, team",M,Bronze
1908,London,Shooting,Shooting,"LYNCH-STAUNTON, Henry George",GBR,Men,"50y army pistol, team",M,Bronze
1908,London,Shooting,Shooting,"WALLINGFORD, Jesse Alfred",GBR,Men,"50y army pistol, team",M,Bronze
1908,London,Shooting,Shooting,"AXTELL, Charles Sumner",USA,Men,"50y army pistol, team",M,Gold
1908,London,Shooting,Shooting,"CALKINS, Irving Romaro",USA,Men,"50y army pistol, team",M,Gold
1908,London,Shooting,Shooting,"DIETZ, John A.",USA,Men,"50y army pistol, team",M,Gold
1908,London,Shooting,Shooting,"GORMAN, James Edward",USA,Men,"50y army pistol, team",M,Gold
1908,London,Shooting,Shooting,"ENGLEBERT, René",BEL,Men,"50y army pistol, team",M,Silver
1908,London,Shooting,Shooting,"PAUMIER DU VERGIER, Charles",BEL,Men,"50y army pistol, team",M,Silver
1908,London,Shooting,Shooting,"STORMS, Réginald",BEL,Men,"50y army pistol, team",M,Silver
1908,London,Shooting,Shooting,"VAN ASBROECK, Paul",BEL,Men,"50y army pistol, team",M,Silver
1908,London,Shooting,Shooting,"BUTT, John Hurst",GBR,Men,"clay pigeons, team",M,Bronze
1908,London,Shooting,Shooting,"CREASEY, Harold P.",GBR,Men,"clay pigeons, team",M,Bronze
1908,London,Shooting,Shooting,"HUTTON, Richard",GBR,Men,"clay pigeons, team",M,Bronze
1908,London,Shooting,Shooting,"MORRIS, William B.",GBR,Men,"clay pigeons, team",M,Bronze
1908,London,Shooting,Shooting,"SKINNER, Gerald H.",GBR,Men,"clay pigeons, team",M,Bronze
1908,London,Shooting,Shooting,"WHITAKER, George",GBR,Men,"clay pigeons, team",M,Bronze
1908,London,Shooting,Shooting,"EASTE, Peter",GBR,Men,"clay pigeons, team",M,Gold
1908,London,Shooting,Shooting,"MAUNDER, Alexander",GBR,Men,"clay pigeons, team",M,Gold
1908,London,Shooting,Shooting,"MOORE, Frank W.",GBR,Men,"clay pigeons, team",M,Gold
1908,London,Shooting,Shooting,"PALMER, Charles",GBR,Men,"clay pigeons, team",M,Gold
1908,London,Shooting,Shooting,"PIKE, James F.",GBR,Men,"clay pigeons, team",M,Gold
1908,London,Shooting,Shooting,"POSTANS, John M.",GBR,Men,"clay pigeons, team",M,Gold
1908,London,Shooting,Shooting,"BEATTIE, George",CAN,Men,"clay pigeons, team",M,Silver
1908,London,Shooting,Shooting,"EWING, Walter Henry",CAN,Men,"clay pigeons, team",M,Silver
1908,London,Shooting,Shooting,"FLETCHER, Mylie E.",CAN,Men,"clay pigeons, team",M,Silver
1908,London,Shooting,Shooting,"MCMACKON, Donald",CAN,Men,"clay pigeons, team",M,Silver
1908,London,Shooting,Shooting,"VIVIAN, George L.",CAN,Men,"clay pigeons, team",M,Silver
1908,London,Shooting,Shooting,"WESTOVER, Arthur W.",CAN,Men,"clay pigeons, team",M,Silver
1908,London,Shooting,Shooting,"BALME, Eugène",FRA,Men,"free rifle, team",M,Bronze
1908,London,Shooting,Shooting,"COURQUIN, Albert",FRA,Men,"free rifle, team",M,Bronze
1908,London,Shooting,Shooting,"DE BOIGNE, Raoul",FRA,Men,"free rifle, team",M,Bronze
1908,London,Shooting,Shooting,"JOHNSON, Léon",FRA,Men,"free rifle, team",M,Bronze
1908,London,Shooting,Shooting,"LECOQ, Maurice",FRA,Men,"free rifle, team",M,Bronze
1908,London,Shooting,Shooting,"PARMENTIER, André",FRA,Men,"free rifle, team",M,Bronze
1908,London,Shooting,Shooting,"BRAATHE, Julius",NOR,Men,"free rifle, team",M,Gold
1908,London,Shooting,Shooting,"HELGERUD, Albert",NOR,Men,"free rifle, team",M,Gold
1908,London,Shooting,Shooting,"LIBERG, Einar",NOR,Men,"free rifle, team",M,Gold
1908,London,Shooting,Shooting,"SAETHER, Olaf",NOR,Men,"free rifle, team",M,Gold
1908,London,Shooting,Shooting,"SAETHER, Ole Andreas",NOR,Men,"free rifle, team",M,Gold
1908,London,Shooting,Shooting,"SKATTEBOE, Gudbrand Gudbrandsen",NOR,Men,"free rifle, team",M,Gold
1908,London,Shooting,Shooting,"ARVIDSSON, Per Olof",SWE,Men,"free rifle, team",M,Silver
1908,London,Shooting,Shooting,"GUSTAFSSON, Janne",SWE,Men,"free rifle, team",M,Silver
1908,London,Shooting,Shooting,"JANSSON, Axel",SWE,Men,"free rifle, team",M,Silver
1908,London,Shooting,Shooting,"JONSSON, Gustaf Adolf",SWE,Men,"free rifle, team",M,Silver
1908,London,Shooting,Shooting,"RUNDBERG, Claës",SWE,Men,"free rifle, team",M,Silver
1908,London,Shooting,Shooting,"SJÖBERG, Gustav Adolf",SWE,Men,"free rifle, team",M,Silver
1908,London,Shooting,Shooting,"CROWE, Charles Robert",CAN,Men,"rifle, team",M,Bronze
1908,London,Shooting,Shooting,"EASTCOTT, William Merrill",CAN,Men,"rifle, team",M,Bronze
1908,London,Shooting,Shooting,"KERR, Harry",CAN,Men,"rifle, team",M,Bronze
1908,London,Shooting,Shooting,"MCINNIS, Dugald",CAN,Men,"rifle, team",M,Bronze
1908,London,Shooting,Shooting,"SMITH, William Albert",CAN,Men,"rifle, team",M,Bronze
1908,London,Shooting,Shooting,"WILLIAMS, Bruce M.",CAN,Men,"rifle, team",M,Bronze
1908,London,Shooting,Shooting,"BENEDICT, Charles Summer",USA,Men,"rifle, team",M,Gold
1908,London,Shooting,Shooting,"CASEY, Kellog Kennon Venable",USA,Men,"rifle, team",M,Gold
1908,London,Shooting,Shooting,"EASTMAN, Albert",USA,Men,"rifle, team",M,Gold
1908,London,Shooting,Shooting,"LEUSHNER, William F.",USA,Men,"rifle, team",M,Gold
1908,London,Shooting,Shooting,"MARTIN, William",USA,Men,"rifle, team",M,Gold
1908,London,Shooting,Shooting,"WINDER, Charles B.",USA,Men,"rifle, team",M,Gold
1908,London,Shooting,Shooting,"FULTON, Arthur George",GBR,Men,"rifle, team",M,Silver
1908,London,Shooting,Shooting,"MARTIN, John E.",GBR,Men,"rifle, team",M,Silver
1908,London,Shooting,Shooting,"OMMUNDSEN, Harcourt",GBR,Men,"rifle, team",M,Silver
1908,London,Shooting,Shooting,"PADGETT, William G.",GBR,Men,"rifle, team",M,Silver
1908,London,Shooting,Shooting,"RICHARDSON, Philipp Wigam",GBR,Men,"rifle, team",M,Silver
1908,London,Shooting,Shooting,"VARLEY, Fleetwood Ernest",GBR,Men,"rifle, team",M,Silver
1908,London,Shooting,Shooting,"MAUNDER, Alexander",GBR,Men,trap (125 targets),M,Bronze
1908,London,Shooting,Shooting,"EWING, Walter Henry",CAN,Men,trap (125 targets),M,Gold
1908,London,Shooting,Shooting,"BEATTIE, George",CAN,Men,trap (125 targets),M,Silver
1908,London,Skating,Figure skating,"THOREN, Per",SWE,Men,individual,M,Bronze
1908,London,Skating,Figure skating,"SALCHOW, Ulrich",SWE,Men,individual,M,Gold
1908,London,Skating,Figure skating,"JOHANSSON, Richard",SWE,Men,individual,M,Silver
1908,London,Skating,Figure skating,"GREENHOUGH-SMITH, Dorothy",GER,Women,individual,W,Bronze
1908,London,Skating,Figure skating,"SYERS, Florence",GBR,Women,individual,W,Gold
1908,London,Skating,Figure skating,"RENDSCHMIDT, Else",GER,Women,individual,W,Silver
1908,London,Skating,Figure skating,"SYERS, Edgar",GBR,Men,pairs,X,Bronze
1908,London,Skating,Figure skating,"BURGER, Heinrich",GER,Men,pairs,X,Gold
1908,London,Skating,Figure skating,"JOHNSON, James",GBR,Men,pairs,X,Silver
1908,London,Skating,Figure skating,"SYERS, Florence",GBR,Women,pairs,X,Bronze
1908,London,Skating,Figure skating,"HÜBLER, Anna",GER,Women,pairs,X,Gold
1908,London,Skating,Figure skating,"JOHNSON, Phyllis",GBR,Women,pairs,X,Silver
1908,London,Skating,Figure skating,"HALL-SAY, George Norman Ernest",GBR,Men,special figures,M,Bronze
1908,London,Skating,Figure skating,"PANIN, Nikolay",RU1,Men,special figures,M,Gold
1908,London,Skating,Figure skating,"CUMMING, Arthur",GBR,Men,special figures,M,Silver
1908,London,Tennis,Tennis,"CAZALET, Clement Haughton Langston",GBR,Men,doubles,M,Bronze
1908,London,Tennis,Tennis,"DIXON, Charles Percy",GBR,Men,doubles,M,Bronze
1908,London,Tennis,Tennis,"DOHERTY, Reginald Frank",GBR,Men,doubles,M,Gold
1908,London,Tennis,Tennis,"HILLYARD, George Whiteside",GBR,Men,doubles,M,Gold
1908,London,Tennis,Tennis,"PARKE, James Cecil",GBR,Men,doubles,M,Silver
1908,London,Tennis,Tennis,"RITCHIE, Josiah George",GBR,Men,doubles,M,Silver
1908,London,Tennis,Tennis,"BOSTRÖM, Wollmar",SWE,Men,doubles indoor,M,Bronze
1908,London,Tennis,Tennis,"SETTERWALL, Gunnar",SWE,Men,doubles indoor,M,Bronze
1908,London,Tennis,Tennis,"BARRETT, Herbert Roper",GBR,Men,doubles indoor,M,Gold
1908,London,Tennis,Tennis,"GORE, Arthur Wentworth",GBR,Men,doubles indoor,M,Gold
1908,London,Tennis,Tennis,"CARIDIA, George Aristedes",GBR,Men,doubles indoor,M,Silver
1908,London,Tennis,Tennis,"SIMOND, George Mievillle",GBR,Men,doubles indoor,M,Silver
1908,London,Tennis,Tennis,"EAVES, Wilberforce Vaughan",GBR,Men,singles,M,Bronze
1908,London,Tennis,Tennis,"RITCHIE, Josiah George",GBR,Men,singles,M,Gold
1908,London,Tennis,Tennis,"FROITZHEIM, Otto",GER,Men,singles,M,Silver
1908,London,Tennis,Tennis,"WINCH, Ruth Joan",GBR,Women,singles,W,Bronze
1908,London,Tennis,Tennis,"CHAMBERS, Dorothy Katherine",GBR,Women,singles,W,Gold
1908,London,Tennis,Tennis,"BOOTHBY, Penelope Dora Harvey",GBR,Women,singles,W,Silver
1908,London,Tennis,Tennis,"RITCHIE, Josiah George",GBR,Men,singles indoor,M,Bronze
1908,London,Tennis,Tennis,"GORE, Arthur Wentworth",GBR,Men,singles indoor,M,Gold
1908,London,Tennis,Tennis,"CARIDIA, George Aristedes",GBR,Men,singles indoor,M,Silver
1908,London,Tennis,Tennis,"ADLERSTRAHLE, Märtha",SWE,Women,singles indoor,W,Bronze
1908,London,Tennis,Tennis,"EASTLAKE-SMITH, Gwendoline",GBR,Women,singles indoor,W,Gold
1908,London,Tennis,Tennis,"GREENE, Angela Nora G.",GBR,Women,singles indoor,W,Silver
1908,London,Tug of War,Tug of War,"CHAFFE, Walter",GBR,Men,tug of war,M,Bronze
1908,London,Tug of War,Tug of War,"DOWLER, Joseph",GBR,Men,tug of war,M,Bronze
1908,London,Tug of War,Tug of War,"EBBAGE, Ernest Walter",GBR,Men,tug of war,M,Bronze
1908,London,Tug of War,Tug of War,"HOMEWOOD, Thomas",GBR,Men,tug of war,M,Bronze
1908,London,Tug of War,Tug of War,"MUNRO, Alexander",GBR,Men,tug of war,M,Bronze
1908,London,Tug of War,Tug of War,"SLADE, William",GBR,Men,tug of war,M,Bronze
1908,London,Tug of War,Tug of War,"TAMMAS, Walter Baldry",GBR,Men,tug of war,M,Bronze
1908,London,Tug of War,Tug of War,"WILLIAMS, T.J.",GBR,Men,tug of war,M,Bronze
1908,London,Tug of War,Tug of War,"WOODGET, James Henry",GBR,Men,tug of war,M,Bronze
1908,London,Tug of War,Tug of War,"BARRETT, Edward Edmond",GBR,Men,tug of war,M,Gold
1908,London,Tug of War,Tug of War,"DUKE, John",GBR,Men,tug of war,M,Gold
1908,London,Tug of War,Tug of War,"GOODFELLOW, Frederick William",GBR,Men,tug of war,M,Gold
1908,London,Tug of War,Tug of War,"HIRONS, William",GBR,Men,tug of war,M,Gold
1908,London,Tug of War,Tug of War,"HUMPHREYS, Frederick Harkness",GBR,Men,tug of war,M,Gold
1908,London,Tug of War,Tug of War,"IRETON, Albert",GBR,Men,tug of war,M,Gold
1908,London,Tug of War,Tug of War,"MERRIMAN, Frederick",GBR,Men,tug of war,M,Gold
1908,London,Tug of War,Tug of War,"MILLS, Edwin Archer",GBR,Men,tug of war,M,Gold
1908,London,Tug of War,Tug of War,"SHEPHERD, James",GBR,Men,tug of war,M,Gold
1908,London,Tug of War,Tug of War,"BUTLER, Thomas",GBR,Men,tug of war,M,Silver
1908,London,Tug of War,Tug of War,"CLARKE, James Michael",GBR,Men,tug of war,M,Silver
1908,London,Tug of War,Tug of War,"FODEN, Charles",GBR,Men,tug of war,M,Silver
1908,London,Tug of War,Tug of War,"GREGGAN, William",GBR,Men,tug of war,M,Silver
1908,London,Tug of War,Tug of War,"KIDD, Alexander",GBR,Men,tug of war,M,Silver
1908,London,Tug of War,Tug of War,"MCDONALD LOWEY, Daniel",GBR,Men,tug of war,M,Silver
1908,London,Tug of War,Tug of War,"PHILBIN, Patrick",GBR,Men,tug of war,M,Silver
1908,London,Tug of War,Tug of War,"SMITH, George",GBR,Men,tug of war,M,Silver
1908,London,Tug of War,Tug of War,"SWINDLEHURST, Thomas",GBR,Men,tug of war,M,Silver
1908,London,Water Motorsports,Water Motorspor,"REDWOOD, Bernard",GBR,Men,8m class C,M,Gold
1908,London,Water Motorsports,Water Motorspor,"THORNYCROFT, Thomas",GBR,Men,8m class C,M,Gold
1908,London,Water Motorsports,Water Motorspor,"REDWOOD, Bernard",GBR,Men,class B up to 60 feet,M,Gold
1908,London,Water Motorsports,Water Motorspor,"THORNYCROFT, Thomas",GBR,Men,class B up to 60 feet,M,Gold
1908,London,Water Motorsports,Water Motorspor,"THUBRON, Emile",FRA,Men,open class A,M,Gold
1908,London,Wrestling,Wrestling Free.,"COTE, Aubert",CAN,Men,- 54kg (bantamweight),M,Bronze
1908,London,Wrestling,Wrestling Free.,"MEHNERT, George Nicholas",USA,Men,- 54kg (bantamweight),M,Gold
1908,London,Wrestling,Wrestling Free.,"PRESS, William J.",GBR,Men,- 54kg (bantamweight),M,Silver
1908,London,Wrestling,Wrestling Free.,"BARRETT, Edward Edmond",GBR,Men,+ 73kg (heavyweight),M,Bronze
1908,London,Wrestling,Wrestling Free.,"O'KELLY, George Cornelius",GBR,Men,+ 73kg (heavyweight),M,Gold
1908,London,Wrestling,Wrestling Free.,"GUNDERSON, Jacob",NOR,Men,+ 73kg (heavyweight),M,Silver
1908,London,Wrestling,Wrestling Free.,"MCKIE, William",GBR,Men,54 - 60.3kg (featherweight),M,Bronze
1908,London,Wrestling,Wrestling Free.,"DOLE, George Stuart",USA,Men,54 - 60.3kg (featherweight),M,Gold
1908,London,Wrestling,Wrestling Free.,"SLIM, James P.",GBR,Men,54 - 60.3kg (featherweight),M,Silver
1908,London,Wrestling,Wrestling Free.,"GINGELL, Albert",GBR,Men,60.3 - 66.6kg (lightweight),M,Bronze
1908,London,Wrestling,Wrestling Free.,"DE RELWYSKOW, George Frederick",GBR,Men,60.3 - 66.6kg (lightweight),M,Gold
1908,London,Wrestling,Wrestling Free.,"WOOD, William",GBR,Men,60.3 - 66.6kg (lightweight),M,Silver
1908,London,Wrestling,Wrestling Free.,"BECK, Frederick",GBR,Men,66.6 - 73kg (middleweight),M,Bronze
1908,London,Wrestling,Wrestling Free.,"BACON, Stanley Vivian",GBR,Men,66.6 - 73kg (middleweight),M,Gold
1908,London,Wrestling,Wrestling Free.,"DE RELWYSKOW, George Frederick",GBR,Men,66.6 - 73kg (middleweight),M,Silver
1908,London,Wrestling,Wrestling Gre-R,"LINDEN, Arvid",FIN,Men,- 66.6kg (lightweight),M,Bronze
1908,London,Wrestling,Wrestling Gre-R,"PORRO, Enrico",ITA,Men,- 66.6kg (lightweight),M,Gold
1908,London,Wrestling,Wrestling Gre-R,"ORLOFF, Nikolaï",RU1,Men,- 66.6kg (lightweight),M,Silver
1908,London,Wrestling,Wrestling Gre-R,"JENSEN, Sören Marius",DEN,Men,+ 93kg (super heavyweight),M,Bronze
1908,London,Wrestling,Wrestling Gre-R,"WEISZ, Richard",HUN,Men,+ 93kg (super heavyweight),M,Gold
1908,London,Wrestling,Wrestling Gre-R,"PETROFF, Aleksander",RU1,Men,+ 93kg (super heavyweight),M,Silver
1908,London,Wrestling,Wrestling Gre-R,"ANDERSEN, Anders",DEN,Men,66.6 - 73kg (middleweight),M,Bronze
1908,London,Wrestling,Wrestling Gre-R,"MARTENSSON, Frithiof M.",SWE,Men,66.6 - 73kg (middleweight),M,Gold
1908,London,Wrestling,Wrestling Gre-R,"ANDERSSON, Mauritz",SWE,Men,66.6 - 73kg (middleweight),M,Silver
1908,London,Wrestling,Wrestling Gre-R,"JENSEN, Carl Marinus",DEN,Men,73 - 93kg (light-heavyweight),M,Bronze
1908,London,Wrestling,Wrestling Gre-R,"WECKMAN, Werner",FIN,Men,73 - 93kg (light-heavyweight),M,Gold
1908,London,Wrestling,Wrestling Gre-R,"SAARELA, Urjö Erik Mikael",FIN,Men,73 - 93kg (light-heavyweight),M,Silver
1912,Stockholm,Aquatics,Diving,"BLOMGREN, Gustaf",SWE,Men,10m platform,M,Bronze
1912,Stockholm,Aquatics,Diving,"ADLERZ, Erik",SWE,Men,10m platform,M,Gold
1912,Stockholm,Aquatics,Diving,"ZÜRNER, Albert",GER,Men,10m platform,M,Silver
1912,Stockholm,Aquatics,Diving,"WHITE, Isabella Mary",GBR,Women,10m platform,W,Bronze
1912,Stockholm,Aquatics,Diving,"JOHANSSON, Greta",SWE,Women,10m platform,W,Gold
1912,Stockholm,Aquatics,Diving,"REGNELL, Lisa",SWE,Women,10m platform,W,Silver
1912,Stockholm,Aquatics,Diving,"BEHRENS, Kurt",GER,Men,3m springboard,M,Bronze
1912,Stockholm,Aquatics,Diving,"GÜNTHER, Paul",GER,Men,3m springboard,M,Gold
1912,Stockholm,Aquatics,Diving,"LUBER, Hans",GER,Men,3m springboard,M,Silver
1912,Stockholm,Aquatics,Diving,"JANSSON, John",SWE,Men,plain high diving,M,Bronze
1912,Stockholm,Aquatics,Diving,"ADLERZ, Erik",SWE,Men,plain high diving,M,Gold
1912,Stockholm,Aquatics,Diving,"JOHANSSON, Hjalmar",SWE,Men,plain high diving,M,Silver
1912,Stockholm,Aquatics,Swimming,"KELLNER, Paul",GER,Men,100m backstroke,M,Bronze
1912,Stockholm,Aquatics,Swimming,"HEBNER, Harry J.",USA,Men,100m backstroke,M,Gold
1912,Stockholm,Aquatics,Swimming,"FAHR, Otto",GER,Men,100m backstroke,M,Silver
1912,Stockholm,Aquatics,Swimming,"HUSZAGH, Kenneth",USA,Men,100m freestyle,M,Bronze
1912,Stockholm,Aquatics,Swimming,"KAHANAMOKU, Duke Paoa",USA,Men,100m freestyle,M,Gold
1912,Stockholm,Aquatics,Swimming,"HEALY, Cecil",ANZ,Men,100m freestyle,M,Silver
